latitude	longitude	store_name	code	location	imei
8.62261	-70.20749	Barinas	VE	America/Caracas	3590433799317661438
49.5099	6.74549	Losheim	DE	Europe/Berlin	359043379931766221
51.955	5.22778	Culemborg	NL	Europe/Amsterdam	863033069630348214
36.91023	-121.75689	Watsonville	US	America/Los_Angeles	863033069630348636
20.88953	-156.47432	Kahului	US	Pacific/Honolulu	8630330696303481982
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	8630330696303481545
9.58126	8.2926	Kafanchan	NG	Africa/Lagos	3590433799317662311
-17.74431	-48.62789	Caldas Novas	BR	America/Sao_Paulo	3590433799317661834
52.61131	13.31783	Hermsdorf	DE	Europe/Berlin	8630330696303481263
41.24264	16.50104	Bisceglie	IT	Europe/Rome	863033069630348289
31.76212	-95.63079	Palestine	US	America/Chicago	359043379931766205
-26.93366	29.24152	Standerton	ZA	Africa/Johannesburg	8630330696303482485
34.86472	117.55417	Zaozhuang	CN	Asia/Shanghai	3590433799317661248
-8.73508	24.99798	Kamina	CD	Africa/Lubumbashi	359043379931766296
41.84364	-87.71255	South Lawndale	US	America/Chicago	863033069630348859
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	359043379931766403
30.81383	75.16878	Moga	IN	Asia/Kolkata	863033069630348644
42.30865	-83.48216	Canton	US	America/Detroit	8630330696303481578
55.82737	-4.0573	Viewpark	GB	Europe/London	863033069630348057
23.49668	86.68363	Adra	IN	Asia/Kolkata	863033069630348123
38.17492	-122.2608	American Canyon	US	America/Los_Angeles	359043379931766833
50.11861	-5.53715	Penzance	GB	Europe/London	863033069630348594
44.89784	8.86374	Tortona	IT	Europe/Rome	8630330696303481818
46.23899	-63.13414	Charlottetown	CA	America/Halifax	3590433799317661628
10.29085	105.75635	Sa Dec	VN	Asia/Ho_Chi_Minh	863033069630348339
-3.14306	-58.44417	Itacoatiara	BR	America/Manaus	8630330696303481180
28.54944	-81.77285	Clermont	US	America/New_York	8630330696303481966
52.47774	10.5511	Gifhorn	DE	Europe/Berlin	8630330696303481784
-1.26424	104.09701	Simpang	ID	Asia/Jakarta	359043379931766577
48.79325	2.29275	Fontenay-aux-Roses	FR	Europe/Paris	359043379931766155
34.09611	-118.10583	San Gabriel	US	America/Los_Angeles	359043379931766601
49.88307	-119.48568	Kelowna	CA	America/Vancouver	3590433799317661917
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	359043379931766494
51.88333	8.51667	Verl	DE	Europe/Berlin	863033069630348610
51.40944	46.04833	Privolzhskiy	RU	Europe/Saratov	3590433799317662188
0.76755	24.43973	Yangambi	CD	Africa/Lubumbashi	8630330696303481388
-22.92306	-53.13722	Loanda	BR	America/Sao_Paulo	3590433799317661008
36.64852	51.49621	Nowshahr	IR	Asia/Tehran	8630330696303481974
40.63316	-74.13653	Port Richmond	US	America/New_York	359043379931766551
68.79833	16.54165	Harstad	NO	Europe/Oslo	8630330696303481396
50.5107	18.30056	Strzelce Opolskie	PL	Europe/Warsaw	359043379931766940
49.13645	8.91229	Eppingen	DE	Europe/Berlin	863033069630348958
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	863033069630348511
42.819	47.1192	Buynaksk	RU	Europe/Moscow	3590433799317661149
49.68369	8.61839	Bensheim	DE	Europe/Berlin	863033069630348255
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	3590433799317661768
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	359043379931766320
8.48714	-13.2356	Freetown	SL	Africa/Freetown	8630330696303481719
51.38673	0.30367	Hartley	GB	Europe/London	3590433799317661677
-23.85972	35.34722	Maxixe	MZ	Africa/Maputo	359043379931766445
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	8630330696303481024
37.13548	-3.67029	Las Gabias	ES	Europe/Madrid	3590433799317661768
54.52156	9.5586	Schleswig	DE	Europe/Berlin	359043379931766734
47.30997	8.52462	Adliswil	CH	Europe/Zurich	8630330696303481107
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	8630330696303481149
35.89972	14.51472	Valletta	MT	Europe/Malta	359043379931766452
48.812737	14.317466	Český Krumlov	CZ	Europe/Prague	3590433799317661305
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	8630330696303481701
46.1351	-60.1831	Sydney	CA	America/Glace_Bay	3590433799317661875
4.92675	6.26764	Yenagoa	NG	Africa/Lagos	3590433799317661925
26.44931	91.61356	Rangia	IN	Asia/Kolkata	359043379931766726
51.82721	107.60627	Ulan-Ude	RU	Asia/Irkutsk	8630330696303481693
49.183239	15.454273	Telč	CZ	Europe/Prague	359043379931766973
26.67319	31.4976	Juhaynah	EG	Africa/Cairo	8630330696303482105
14.14989	121.3152	Calauan	PH	Asia/Manila	863033069630348958
47.64995	-117.23991	Opportunity	US	America/Los_Angeles	863033069630348545
25.92127	86.79271	Madhipura	IN	Asia/Kolkata	8630330696303482394
41.09246	45.36561	Qazax	AZ	Asia/Baku	8630330696303482469
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	863033069630348685
54.39635	24.04142	Alytus	LT	Europe/Vilnius	863033069630348222
4.73245	-74.26419	Madrid	CO	America/Bogota	3590433799317661198
18.18158	76.03889	Osmanabad	IN	Asia/Kolkata	3590433799317661800
45.44868	-73.81669	Pointe-Claire	CA	America/Toronto	8630330696303481123
14.46693	75.92694	Davangere	IN	Asia/Kolkata	359043379931766643
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	8630330696303481784
38.10558	-1.86343	Caravaca	ES	Europe/Madrid	359043379931766999
23.02677	113.13148	Foshan	CN	Asia/Shanghai	8630330696303481115
36.24624	139.07204	Fujioka	JP	Asia/Tokyo	3590433799317661529
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	863033069630348081
16.0438	120.4861	Manaoag	PH	Asia/Manila	359043379931766288
26.44931	91.61356	Rangia	IN	Asia/Kolkata	3590433799317661537
40.58654	-122.39168	Redding	US	America/Los_Angeles	8630330696303481248
13.8196	100.04427	Nakhon Pathom	TH	Asia/Bangkok	359043379931766072
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	8630330696303481701
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	863033069630348008
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	359043379931766486
40.2737	-76.88442	Harrisburg	US	America/New_York	3590433799317661842
50.7236	-3.52751	Exeter	GB	Europe/London	3590433799317661636
42.06166	-1.60452	Tudela	ES	Europe/Madrid	3590433799317662154
-21.15	46.58333	Ikalamavony	MG	Indian/Antananarivo	863033069630348149
48.79325	2.29275	Fontenay-aux-Roses	FR	Europe/Paris	3590433799317662469
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	359043379931766833
41.0051	-73.78458	Scarsdale	US	America/New_York	863033069630348859
52.41667	0.75	Thetford	GB	Europe/London	3590433799317661131
20.88098	75.11937	Parola	IN	Asia/Kolkata	8630330696303481263
7.83389	-72.47417	Villa del Rosario	CO	America/Bogota	863033069630348784
18.20854	-71.10077	Santa Cruz de Barahona	DO	America/Santo_Domingo	8630330696303481149
36.61954	4.08282	Beni Douala	DZ	Africa/Algiers	8630330696303481941
49.144482	15.006139	Jindřichův Hradec	CZ	Europe/Prague	863033069630348735
25.6439	77.9129	Narwar	IN	Asia/Kolkata	8630330696303481578
39.59611	27.02444	Edremit	TR	Europe/Istanbul	863033069630348016
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	8630330696303481859
34.9	137.5	Shinshiro	JP	Asia/Tokyo	3590433799317661248
37.31309	40.74357	Mardin	TR	Europe/Istanbul	863033069630348586
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	3590433799317661487
34.15429	3.50309	Messaad	DZ	Africa/Algiers	8630330696303481990
47.80527	-122.24064	Bothell West	US	America/Los_Angeles	863033069630348545
57.47908	-4.22398	Inverness	GB	Europe/London	8630330696303482402
53.14657	140.72287	Nikolayevsk-on-Amure	RU	Asia/Vladivostok	359043379931766130
51.26	-2.1875	Westbury	GB	Europe/London	3590433799317662006
36.72544	3.55665	Thenia	DZ	Africa/Algiers	8630330696303482485
33.14447	47.3799	Darreh Shahr	IR	Asia/Tehran	8630330696303481503
51.20219	7.36027	Radevormwald	DE	Europe/Berlin	8630330696303481537
41.72059	-87.70172	Evergreen Park	US	America/Chicago	863033069630348792
42.50729	1.53414	les Escaldes	AD	Europe/Andorra	3590433799317662014
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	3590433799317661214
6.45407	3.39467	Lagos	NG	Africa/Lagos	359043379931766478
6.33444	124.95278	Tupi	PH	Asia/Manila	8630330696303481248
-3.74912	-73.25383	Iquitos	PE	America/Lima	359043379931766718
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	3590433799317661818
41.72059	-87.70172	Evergreen Park	US	America/Chicago	3590433799317661420
26.68451	-80.66756	Belle Glade	US	America/New_York	8630330696303481800
-7.60361	37.00438	Kidodi	TZ	Africa/Dar_es_Salaam	863033069630348396
51.65333	5.2875	Vught	NL	Europe/Amsterdam	8630330696303481388
8.56697	123.33471	Dipolog	PH	Asia/Manila	3590433799317661768
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	3590433799317661818
45.49428	-122.86705	Aloha	US	America/Los_Angeles	359043379931766445
8.48714	-13.2356	Freetown	SL	Africa/Freetown	863033069630348867
-6.48167	106.85417	Cibinong	ID	Asia/Jakarta	359043379931766114
35.85	117.7	Dongdu	CN	Asia/Shanghai	8630330696303482105
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	8630330696303481230
6.46838	-73.26022	Socorro	CO	America/Bogota	8630330696303481073
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	359043379931766429
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	3590433799317661982
43.50891	16.43915	Split	HR	Europe/Zagreb	3590433799317661602
10.13361	124.84472	Maasin	PH	Asia/Manila	3590433799317661206
10.22677	-67.33122	La Victoria	VE	America/Caracas	8630330696303481735
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	3590433799317661982
-25.42944	-50.00639	Palmeira	BR	America/Sao_Paulo	8630330696303482246
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	863033069630348305
41.24264	16.50104	Bisceglie	IT	Europe/Rome	3590433799317661388
22.75218	72.68533	Kheda	IN	Asia/Kolkata	3590433799317661537
33.86419	48.26258	Aleshtar	IR	Asia/Tehran	8630330696303481321
48.975658	14.480255	České Budějovice	CZ	Europe/Prague	3590433799317662253
42	21.32778	Saraj	MK	Europe/Skopje	8630330696303481354
34.4833	136.84186	Toba	JP	Asia/Tokyo	359043379931766577
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	8630330696303481297
55.8736	85.4265	Yashkino	RU	Asia/Novokuznetsk	3590433799317661750
38.58894	-89.99038	Fairview Heights	US	America/Chicago	3590433799317661495
53.78333	-1.06667	Selby	GB	Europe/London	863033069630348404
50.06	43.2379	Mikhaylovka	RU	Europe/Volgograd	863033069630348388
-13.7804	34.4587	Salima	MW	Africa/Blantyre	863033069630348289
34.75856	136.13108	Ueno-ebisumachi	JP	Asia/Tokyo	8630330696303482485
35.06544	1.04945	Frenda	DZ	Africa/Algiers	8630330696303482113
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	863033069630348321
50.80904	8.77069	Marburg an der Lahn	DE	Europe/Berlin	359043379931766890
59.37722	28.19028	Narva	EE	Europe/Tallinn	863033069630348776
34.5624	38.28402	Tadmur	SY	Asia/Damascus	863033069630348024
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	863033069630348438
32.54278	111.50861	Danjiangkou	CN	Asia/Shanghai	8630330696303482154
-31.25033	-61.4867	Rafaela	AR	America/Argentina/Cordoba	8630330696303481057
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	8630330696303481073
41.54566	-71.29144	Middletown	US	America/New_York	863033069630348123
-11.78333	19.91667	Luena	AO	Africa/Luanda	3590433799317662162
37.05944	37.3825	Gaziantep	TR	Europe/Istanbul	863033069630348925
-23.7975	-48.59278	Buri	BR	America/Sao_Paulo	8630330696303481784
41.0051	-73.78458	Scarsdale	US	America/New_York	863033069630348081
26.91756	-82.07842	Punta Gorda Isles	US	America/New_York	359043379931766015
35.82756	137.95378	Ina	JP	Asia/Tokyo	359043379931766684
41.66394	-83.55521	Toledo	US	America/New_York	3590433799317661362
43.4125	23.225	Montana	BG	Europe/Sofia	359043379931766726
4.2475	9.00472	Idenao	CM	Africa/Douala	863033069630348511
51.12794	4.21372	Temse	BE	Europe/Brussels	3590433799317661818
37.49073	-2.77259	Baza	ES	Europe/Madrid	8630330696303482147
25.92493	73.66633	Sojat	IN	Asia/Kolkata	863033069630348487
34.06635	-84.67837	Acworth	US	America/New_York	8630330696303481693
32.57756	71.52847	Mianwali	PK	Asia/Karachi	3590433799317661867
58.63667	59.80222	Lesnoy	RU	Asia/Yekaterinburg	863033069630348800
35.30889	139.55028	Kamakura	JP	Asia/Tokyo	359043379931766718
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	3590433799317661768
53.93361	37.92792	Kireyevsk	RU	Europe/Moscow	8630330696303481271
53.51684	-113.3187	Sherwood Park	CA	America/Edmonton	3590433799317662360
43.86682	-79.2663	Markham	CA	America/Toronto	8630330696303482006
19.32932	-98.1664	Contla	MX	America/Mexico_City	359043379931766635
60.2052	24.6522	Espoo	FI	Europe/Helsinki	8630330696303482493
5.84752	-5.682	Lakota	CI	Africa/Abidjan	3590433799317661503
-28.44917	-52.2	Marau	BR	America/Sao_Paulo	863033069630348123
38.54491	-121.74052	Davis	US	America/Los_Angeles	863033069630348032
49.88307	-119.48568	Kelowna	CA	America/Vancouver	8630330696303481818
-7.60361	37.00438	Kidodi	TZ	Africa/Dar_es_Salaam	863033069630348529
53.51684	-113.3187	Sherwood Park	CA	America/Edmonton	863033069630348826
53.69786	-2.68758	Leyland	GB	Europe/London	3590433799317661859
51.12794	4.21372	Temse	BE	Europe/Brussels	863033069630348602
48.79325	2.29275	Fontenay-aux-Roses	FR	Europe/Paris	863033069630348636
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	863033069630348032
25.6439	77.9129	Narwar	IN	Asia/Kolkata	359043379931766809
26.67319	31.4976	Juhaynah	EG	Africa/Cairo	359043379931766452
55.1904	30.2049	Vitebsk	BY	Europe/Minsk	359043379931766577
14.8361	120.97844	Guyong	PH	Asia/Manila	359043379931766890
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	863033069630348586
39.32288	-76.72803	Woodlawn	US	America/New_York	359043379931766882
-32.45242	-71.23106	La Ligua	CL	America/Santiago	359043379931766619
18.42745	-67.15407	Aguadilla	PR	America/Puerto_Rico	863033069630348461
55.82737	-4.0573	Viewpark	GB	Europe/London	359043379931766692
35.61452	-88.81395	Jackson	US	America/Chicago	8630330696303481214
68.79833	16.54165	Harstad	NO	Europe/Oslo	863033069630348149
20.14298	-77.43532	Media Luna	CU	America/Havana	8630330696303481792
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	863033069630348412
14.93333	-91.11667	Chichicastenango	GT	America/Guatemala	863033069630348297
50.71229	4.52529	Rixensart	BE	Europe/Brussels	3590433799317661644
53.19146	-2.52398	Winsford	GB	Europe/London	8630330696303481305
53.30972	83.62389	Novosilikatnyy	RU	Asia/Barnaul	863033069630348024
24.41288	76.56719	Aklera	IN	Asia/Kolkata	863033069630348115
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	3590433799317661495
53.0233	-1.48119	Belper	GB	Europe/London	359043379931766916
0.76755	24.43973	Yangambi	CD	Africa/Lubumbashi	359043379931766171
35.05266	-78.87836	Fayetteville	US	America/New_York	8630330696303482394
41.09246	45.36561	Qazax	AZ	Asia/Baku	359043379931766957
17.94979	-94.91386	Acayucan	MX	America/Mexico_City	359043379931766056
-11.78333	19.91667	Luena	AO	Africa/Luanda	8630330696303482139
-2.68333	33	Usagara	TZ	Africa/Dar_es_Salaam	359043379931766916
53.14657	140.72287	Nikolayevsk-on-Amure	RU	Asia/Vladivostok	8630330696303481073
50.76306	-1.29772	Cowes	GB	Europe/London	8630330696303482014
33.86419	48.26258	Aleshtar	IR	Asia/Tehran	3590433799317661354
27.0174	49.62251	Al Jubayl	SA	Asia/Riyadh	8630330696303482089
53.77166	38.12408	Bogoroditsk	RU	Europe/Moscow	3590433799317661800
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	8630330696303481834
51.21187	4.25633	Beveren	BE	Europe/Brussels	8630330696303481024
31.76212	-95.63079	Palestine	US	America/Chicago	359043379931766981
-37.32167	-59.13316	Tandil	AR	America/Argentina/Buenos_Aires	359043379931766403
46.75451	33.34864	Nova Kakhovka	UA	Europe/Kyiv	8630330696303482295
22.37066	114.10479	Tsuen Wan	HK	Asia/Hong_Kong	8630330696303481958
27.0174	49.62251	Al Jubayl	SA	Asia/Riyadh	863033069630348776
6.9909	79.883	Hendala	LK	Asia/Colombo	359043379931766262
39.96348	-4.83076	Talavera de la Reina	ES	Europe/Madrid	3590433799317661990
51.65	-0.2	Barnet	GB	Europe/London	863033069630348123
38.37255	34.02537	Aksaray	TR	Europe/Istanbul	863033069630348453
-3.14306	-58.44417	Itacoatiara	BR	America/Manaus	863033069630348198
45.4473	-73.75335	Dorval	CA	America/Toronto	863033069630348446
20.22816	-103.5687	Zacoalco de Torres	MX	America/Mexico_City	8630330696303481321
44.35056	142.45778	Nayoro	JP	Asia/Tokyo	8630330696303482493
34.4833	136.84186	Toba	JP	Asia/Tokyo	8630330696303481305
-0.71667	-48.52333	Soure	BR	America/Belem	863033069630348305
34.25	135.31667	Iwade	JP	Asia/Tokyo	8630330696303481107
34.25807	-88.70464	Tupelo	US	America/Chicago	8630330696303481818
40.68066	-73.47429	Massapequa	US	America/New_York	8630330696303481594
50.9803	11.32903	Weimar	DE	Europe/Berlin	359043379931766783
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	8630330696303481503
35.05266	-78.87836	Fayetteville	US	America/New_York	359043379931766205
-12.91667	-39.25	Muritiba	BR	America/Bahia	863033069630348461
48.79325	2.29275	Fontenay-aux-Roses	FR	Europe/Paris	3590433799317661693
43.67681	4.63031	Arles	FR	Europe/Paris	359043379931766379
48.98333	2.61667	Mitry-Mory	FR	Europe/Paris	8630330696303482246
16.75973	-93.11308	Tuxtla	MX	America/Mexico_City	8630330696303482402
58.04254	65.27258	Tavda	RU	Asia/Yekaterinburg	3590433799317662436
53.7446	-0.33525	Kingston upon Hull	GB	Europe/London	863033069630348164
46.75451	33.34864	Nova Kakhovka	UA	Europe/Kyiv	359043379931766080
31.39547	34.75699	Rahat	IL	Asia/Jerusalem	8630330696303482006
58.04254	65.27258	Tavda	RU	Asia/Yekaterinburg	863033069630348644
25.95533	68.88871	Jhol	PK	Asia/Karachi	3590433799317661008
58.7002	59.4839	Kachkanar	RU	Asia/Yekaterinburg	3590433799317661800
25.92127	86.79271	Madhipura	IN	Asia/Kolkata	3590433799317662097
51.4781	57.3552	Kuvandyk	RU	Asia/Yekaterinburg	8630330696303481065
-37.32167	-59.13316	Tandil	AR	America/Argentina/Buenos_Aires	3590433799317661958
42.50729	1.53414	les Escaldes	AD	Europe/Andorra	3590433799317661008
2.2139	102.3278	Kampung Ayer Molek	MY	Asia/Kuala_Lumpur	3590433799317661743
34.25	135.31667	Iwade	JP	Asia/Tokyo	359043379931766957
32.5007	-94.74049	Longview	US	America/Chicago	3590433799317662410
-24.19436	29.00974	Mokopane	ZA	Africa/Johannesburg	3590433799317661255
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	3590433799317662428
25.67927	-80.31727	Kendall	US	America/New_York	3590433799317661479
53.95278	32.86389	Roslavl‚Äô	RU	Europe/Moscow	863033069630348735
38.54491	-121.74052	Davis	US	America/Los_Angeles	3590433799317661339
29.21399	78.95693	Kashipur	IN	Asia/Kolkata	3590433799317661388
8.43333	99.96667	Nakhon Si Thammarat	TH	Asia/Bangkok	8630330696303482287
42.4251	-71.06616	Malden	US	America/New_York	863033069630348602
-17.73648	168.31366	Port-Vila	VU	Pacific/Efate	3590433799317661222
53.94313	10.30215	Bad Segeberg	DE	Europe/Berlin	359043379931766502
51.08468	7.11393	Burscheid	DE	Europe/Berlin	359043379931766122
33.78333	114.51667	Wacheng	CN	Asia/Shanghai	359043379931766387
54.52156	9.5586	Schleswig	DE	Europe/Berlin	359043379931766668
16.455	120.5875	La Trinidad	PH	Asia/Manila	359043379931766833
5.20856	-74.73584	Honda	CO	America/Bogota	3590433799317661396
-3.5403	118.9707	Majene	ID	Asia/Makassar	3590433799317662287
24.96334	10.18003	Ghat	LY	Africa/Tripoli	863033069630348446
39.59611	27.02444	Edremit	TR	Europe/Istanbul	863033069630348610
50.72043	11.34046	Rudolstadt	DE	Europe/Berlin	359043379931766197
32.65246	51.67462	Isfahan	IR	Asia/Tehran	863033069630348818
35.06544	1.04945	Frenda	DZ	Africa/Algiers	3590433799317661495
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	863033069630348925
4.02219	101.02083	Teluk Intan	MY	Asia/Kuala_Lumpur	3590433799317661792
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	8630330696303482196
-37.88333	145.06667	Carnegie	AU	Australia/Melbourne	3590433799317662246
58.63667	59.80222	Lesnoy	RU	Asia/Yekaterinburg	3590433799317662378
39.57582	-105.11221	Ken Caryl	US	America/Denver	863033069630348966
23.18	88.58	Aistala	IN	Asia/Kolkata	359043379931766379
42.28639	18.84	Budva	ME	Europe/Podgorica	8630330696303482170
-21.15	46.58333	Ikalamavony	MG	Indian/Antananarivo	3590433799317662154
18.42745	-67.15407	Aguadilla	PR	America/Puerto_Rico	359043379931766619
45.75279	130.57211	Boli	CN	Asia/Shanghai	863033069630348206
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	3590433799317661990
55.25	24.75	Ukmerge	LT	Europe/Vilnius	359043379931766627
49.195061	16.606836	Brno	CZ	Europe/Prague	3590433799317661917
41.0051	-73.78458	Scarsdale	US	America/New_York	359043379931766908
34.21639	-119.0376	Camarillo	US	America/Los_Angeles	359043379931766155
51.47805	6.8625	Oberhausen	DE	Europe/Berlin	863033069630348388
52.57583	6.61944	Hardenberg	NL	Europe/Amsterdam	359043379931766551
40.72371	-73.95097	Greenpoint	US	America/New_York	359043379931766064
25.13915	73.06784	Sheoganj	IN	Asia/Kolkata	8630330696303481545
28.71271	77.656	Pilkhua	IN	Asia/Kolkata	863033069630348529
51.40148	-1.32471	Newbury	GB	Europe/London	8630330696303482337
4.92675	6.26764	Yenagoa	NG	Africa/Lagos	863033069630348529
46.65581	32.6178	Kherson	UA	Europe/Kyiv	3590433799317662139
41.27194	123.17306	Liaoyang	CN	Asia/Shanghai	8630330696303481545
42.7	27.25	Aytos	BG	Europe/Sofia	359043379931766858
52.21099	7.02238	Gronau	DE	Europe/Berlin	3590433799317662238
-21.98333	16.91667	Okahandja	NA	Africa/Windhoek	3590433799317662493
39.72943	-104.83192	Aurora	US	America/Denver	8630330696303481008
25.66795	85.83636	Dalsingh Sarai	IN	Asia/Kolkata	359043379931766833
31.82539	72.54064	Sillanwali	PK	Asia/Karachi	8630330696303481693
34.4833	136.84186	Toba	JP	Asia/Tokyo	359043379931766171
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	8630330696303482154
52.71083	5.74861	Emmeloord	NL	Europe/Amsterdam	3590433799317661693
53.37596	51.3452	Otradnyy	RU	Europe/Samara	8630330696303481669
32.42067	-104.22884	Carlsbad	US	America/Denver	359043379931766957
42	21.32778	Saraj	MK	Europe/Skopje	3590433799317661248
-15.675	-38.94722	Canavieiras	BR	America/Bahia	8630330696303481909
-1.26424	104.09701	Simpang	ID	Asia/Jakarta	3590433799317662188
40.53123	17.58522	Francavilla Fontana	IT	Europe/Rome	359043379931766221
53.95278	32.86389	Roslavl‚Äô	RU	Europe/Moscow	863033069630348982
49.195061	16.606836	Brno	CZ	Europe/Prague	3590433799317662212
43.35071	46.10925	Gudermes	RU	Europe/Moscow	3590433799317661487
40.72371	-73.95097	Greenpoint	US	America/New_York	8630330696303481388
37.73222	115.70111	Hengshui	CN	Asia/Shanghai	359043379931766338
41.0051	-73.78458	Scarsdale	US	America/New_York	863033069630348412
45.43341	-73.86586	Beaconsfield	CA	America/Toronto	863033069630348222
49.183239	15.454273	Telč	CZ	Europe/Prague	3590433799317661107
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	359043379931766346
39.46667	141.95	Yamada	JP	Asia/Tokyo	863033069630348032
38.58894	-89.99038	Fairview Heights	US	America/Chicago	8630330696303481479
-4.42472	-41.45861	Pedro II	BR	America/Fortaleza	359043379931766668
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	3590433799317662055
54.90083	38.07083	Stupino	RU	Europe/Moscow	8630330696303482055
37.31309	40.74357	Mardin	TR	Europe/Istanbul	8630330696303482071
36.65	138.31667	Suzaka	JP	Asia/Tokyo	863033069630348891
48.21644	9.02596	Albstadt	DE	Europe/Berlin	359043379931766163
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	3590433799317662410
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	3590433799317662337
-23.85972	35.34722	Maxixe	MZ	Africa/Maputo	8630330696303481347
10.10649	76.35484	Alwaye	IN	Asia/Kolkata	8630330696303481933
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	863033069630348305
36.82167	128.63083	Eisen	KR	Asia/Seoul	359043379931766957
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	3590433799317661511
49.144482	15.006139	Jindřichův Hradec	CZ	Europe/Prague	359043379931766973
56.56317	-2.58736	Arbroath	GB	Europe/London	8630330696303481065
-7.51611	109.05389	Wangon	ID	Asia/Jakarta	863033069630348032
45.39402	9.29109	San Giuliano Milanese	IT	Europe/Rome	8630330696303481081
52.66277	-2.01111	Great Wyrley	GB	Europe/London	8630330696303481313
44.98901	38.94324	Yablonovskiy	RU	Europe/Moscow	863033069630348453
48	-4.1	Quimper	FR	Europe/Paris	8630330696303481859
43.16547	-77.70066	Gates-North Gates	US	America/New_York	8630330696303481396
34.61667	135.6	Yao	JP	Asia/Tokyo	359043379931766171
14.37395	100.48528	Bang Ban	TH	Asia/Bangkok	359043379931766726
50.72043	11.34046	Rudolstadt	DE	Europe/Berlin	3590433799317662105
-22.57306	-47.1725	Artur Nogueira	BR	America/Sao_Paulo	359043379931766205
42.50729	1.53414	les Escaldes	AD	Europe/Andorra	8630330696303481586
53.7446	-0.33525	Kingston upon Hull	GB	Europe/London	8630330696303482279
32.55531	76.12647	Chamba	IN	Asia/Kolkata	8630330696303481925
37.65639	126.835	Goyang-si	KR	Asia/Seoul	863033069630348206
-8.76194	-63.90389	Porto Velho	BR	America/Porto_Velho	8630330696303481859
-10.91722	-37.65	Lagarto	BR	America/Maceio	359043379931766684
-27.4338	-65.61427	Aguilares	AR	America/Argentina/Tucuman	8630330696303481156
23.73333	114.68333	Heyuan	CN	Asia/Shanghai	3590433799317661842
5.84752	-5.682	Lakota	CI	Africa/Abidjan	359043379931766502
47.30997	8.52462	Adliswil	CH	Europe/Zurich	3590433799317661529
-4.24444	-42.29444	Barras	BR	America/Fortaleza	863033069630348040
43.61062	-72.97261	Rutland	US	America/New_York	3590433799317661271
32.87533	71.57118	Daud Khel	PK	Asia/Karachi	8630330696303481487
50.74497	3.20639	Mouscron	BE	Europe/Brussels	8630330696303482329
14.62578	121.12251	Antipolo	PH	Asia/Manila	359043379931766429
21.59983	71.21169	Amreli	IN	Asia/Kolkata	3590433799317661230
34.25628	-78.04471	Leland	US	America/New_York	863033069630348982
