ts	imei	mwra	c.dogalize	c.android.gm	c.android.chrome	c.android.youtube	c.katana	c.updateassist	c.UCMobile.x86	c.android.vending	c.raider	c.UCMobile.intl
2018-05-10 18:25:00	359043379931766817	0.00000	12.13187	9.79014	14.05935	15.06299	8.30694	53.18260	43.94499	88.42088	58.64243	21.99284
2018-05-10 18:26:00	3590433799317662402	1.00000	8.94975	8.03398	11.33454	14.31064	10.64806	38.25016	53.05912	30.63167	6.65363	85.34039
2018-05-10 18:27:00	8630330696303482360	1.00000	11.15293	14.91974	14.48459	9.20000	7.85514	35.62598	42.15796	98.08434	5.13061	11.51054
2018-05-10 18:28:00	863033069630348594	0.00000	11.70746	6.74975	10.22314	9.30263	10.44248	64.30816	73.13584	65.28910	34.53780	78.04537
2018-05-10 18:29:00	8630330696303482287	0.00000	11.14291	10.03411	10.09004	8.81420	11.57658	29.44417	63.39786	14.65243	81.61258	2.86606
2018-05-10 18:30:00	359043379931766429	1.00000	12.65995	11.25854	12.97583	11.31638	9.92779	57.31488	58.13745	25.81616	82.40145	79.27140
2018-05-10 18:31:00	3590433799317661925	1.00000	15.15527	7.34187	17.20073	10.53289	6.10793	53.91803	35.77413	67.28939	30.77266	37.35364
2018-05-10 18:32:00	3590433799317662402	1.00000	14.18772	12.10931	15.63471	8.75835	13.20700	67.61121	60.60575	65.02228	55.47357	13.86029
2018-05-10 18:33:00	3590433799317662402	1.00000	12.11148	15.22352	18.09500	14.76457	11.75986	53.83470	45.64984	30.21365	51.32064	46.01016
2018-05-10 18:34:00	8630330696303482477	0.00000	10.28197	4.88260	5.25653	8.75387	12.38236	50.71040	58.58556	21.18006	37.43877	56.72094
2018-05-10 18:35:00	8630330696303482030	1.00000	12.07483	7.06940	15.33922	12.77209	6.61377	56.32668	54.52905	72.19640	89.50576	51.59051
2018-05-10 18:36:00	8630330696303482469	1.00000	10.54656	14.62532	12.24780	12.00189	8.16496	42.38913	62.56367	1.24186	89.66027	69.01084
2018-05-10 18:37:00	8630330696303482329	1.00000	13.63255	10.64626	15.90486	11.98986	9.60094	63.30928	46.54404	34.14748	6.67285	18.14641
2018-05-10 18:38:00	863033069630348651	1.00000	11.68271	9.40428	12.03176	5.75286	10.23028	57.87717	42.67980	93.91154	45.52458	90.89758
2018-05-10 18:39:00	3590433799317661610	1.00000	15.88581	14.13602	13.19291	10.72270	11.69968	24.28258	32.49261	39.92505	73.00534	6.97722
2018-05-10 18:40:00	8630330696303481115	1.00000	12.86990	11.52098	11.65892	7.70518	7.79098	79.51790	52.00658	42.57605	74.75617	2.78855
2018-05-10 18:41:00	3590433799317661347	1.00000	9.17433	13.56945	13.61242	9.53628	6.26164	52.05804	59.20019	19.03602	2.96523	93.52299
2018-05-10 18:42:00	8630330696303481842	0.00000	13.40769	7.65191	8.83763	8.17961	13.48847	73.79126	47.91442	56.11644	74.38556	49.01606
2018-05-10 18:43:00	3590433799317662378	0.00000	10.46024	11.22347	6.87232	7.88955	14.04117	82.02015	63.28909	15.96577	97.64007	8.21839
2018-05-10 18:44:00	359043379931766973	1.00000	16.10104	9.85324	14.01837	12.78244	8.69617	58.68536	82.06287	27.32135	5.49402	42.49639
2018-05-10 18:45:00	863033069630348800	0.00000	15.54994	9.00781	10.73943	7.31808	8.84650	48.73676	40.33290	21.65255	22.41555	81.19186
2018-05-10 18:46:00	3590433799317661099	1.00000	11.91347	13.48571	12.10084	10.13979	6.90145	54.81768	53.35418	89.56062	10.51262	75.78234
2018-05-10 18:47:00	359043379931766726	1.00000	12.75300	13.39988	14.70554	8.73602	11.49563	37.05720	50.34949	11.54593	24.41285	71.18933
2018-05-10 18:48:00	359043379931766577	1.00000	10.97796	8.15448	13.50833	11.20025	7.85996	39.18143	60.07497	18.88765	72.91164	44.37374
2018-05-10 18:49:00	359043379931766098	1.00000	13.00345	13.65274	13.00894	9.44208	9.56427	61.78532	75.18195	81.45116	95.74608	23.37766
2018-05-10 18:50:00	8630330696303482105	1.00000	11.58261	11.37788	10.85719	9.25389	8.56111	27.38131	45.36244	24.46193	50.31870	11.35982
2018-05-10 18:51:00	359043379931766890	0.00000	14.30169	7.66090	9.88908	7.83019	12.46130	50.15446	34.18075	92.78109	33.83054	29.48474
2018-05-10 18:52:00	8630330696303481990	0.00000	12.63325	9.15115	9.48628	9.64820	13.57023	53.42231	25.26691	34.88782	21.34778	70.95030
2018-05-10 18:53:00	8630330696303481776	1.00000	14.54656	7.52155	13.98072	17.68524	6.62119	51.89707	54.77586	56.27561	69.04506	15.71992
2018-05-10 18:54:00	863033069630348479	1.00000	13.55264	6.38859	9.54993	9.92701	7.82635	53.61860	55.25298	38.54016	5.90880	48.39209
2018-05-10 18:55:00	8630330696303482444	1.00000	10.86862	13.16896	12.26957	9.79932	7.22080	51.40434	46.27888	99.46181	98.02586	38.23576
2018-05-10 18:56:00	863033069630348131	1.00000	10.72720	12.41584	13.54527	11.30580	7.18785	45.70087	60.27527	20.16666	80.88344	84.90031
2018-05-10 18:57:00	863033069630348180	1.00000	13.73516	13.86176	14.89278	8.70654	12.78948	51.93677	57.58353	69.07592	83.06039	26.21540
2018-05-10 18:58:00	8630330696303481081	1.00000	11.63168	1.52817	13.31107	12.63761	5.90595	63.08170	54.71317	99.73368	50.78578	74.91055
2018-05-10 18:59:00	359043379931766882	0.00000	13.36555	7.95294	7.86757	7.11131	10.34250	68.95180	35.82794	47.03874	71.33608	65.56386
2018-05-10 19:00:00	863033069630348578	0.00000	13.01001	11.20919	7.68848	13.05111	13.71372	33.18011	44.48147	33.60446	72.49357	19.76119
2018-05-10 19:01:00	3590433799317661362	1.00000	14.32007	11.19181	11.08701	11.93206	9.11982	49.18986	54.99358	33.26698	58.81688	28.12328
2018-05-10 19:02:00	359043379931766619	1.00000	15.52111	8.20382	14.72704	12.39795	9.23454	34.37958	79.65663	22.42109	82.36287	57.82935
2018-05-10 19:03:00	8630330696303482220	1.00000	11.61514	13.73728	11.08287	8.20125	7.16437	44.16520	49.18867	7.94174	67.56312	33.65881
2018-05-10 19:04:00	863033069630348784	0.00000	16.36408	4.94884	9.27566	11.81220	10.81448	41.63848	46.13745	83.80120	6.96365	33.72910
2018-05-10 19:05:00	3590433799317661198	1.00000	13.89538	10.32773	9.18812	7.01834	13.17269	40.77187	44.85168	18.73879	43.29037	11.76377
2018-05-10 19:06:00	863033069630348222	1.00000	7.60494	17.49680	14.42972	9.56943	8.17656	31.48610	46.34004	84.02695	59.50719	64.37928
2018-05-10 19:07:00	3590433799317661057	1.00000	13.42552	11.75932	12.65863	6.83381	9.23671	46.89586	65.76888	41.65246	30.25684	96.07396
2018-05-10 19:08:00	359043379931766890	1.00000	17.61764	13.16923	13.03077	10.45605	10.16347	61.09597	58.76817	82.59264	44.63876	33.28361
2018-05-10 19:09:00	8630330696303481354	1.00000	14.01363	9.97965	13.65131	14.26630	9.65630	32.60494	44.09590	90.61156	80.00102	18.33907
2018-05-10 19:10:00	8630330696303481834	0.00000	15.92442	6.17235	6.51943	7.47000	11.44084	46.78938	43.07419	56.21490	57.98160	41.94610
2018-05-10 19:11:00	863033069630348636	1.00000	19.43693	8.34475	21.98065	15.54459	4.61847	58.70323	63.02029	20.76642	83.15979	72.88773
2018-05-10 19:12:00	8630330696303482436	1.00000	10.79807	11.82610	10.76150	8.73583	10.20096	41.74683	62.01158	58.06149	17.50708	23.44311
2018-05-10 19:13:00	359043379931766700	0.00000	13.47514	7.49536	9.59060	10.95049	12.49051	41.87728	52.43548	76.55815	17.44076	84.38970
2018-05-10 19:14:00	3590433799317661826	1.00000	9.26232	14.80067	12.76379	7.20430	6.76553	41.46047	36.90090	62.92788	86.94311	89.51337
2018-05-10 19:15:00	863033069630348131	1.00000	13.16892	4.14486	13.02526	11.11369	7.50386	47.46787	54.94829	25.75034	42.65691	75.82097
2018-05-10 19:16:00	359043379931766023	0.00000	13.82469	6.56094	6.23639	9.33480	11.35509	69.15831	66.98743	59.67124	79.08098	10.08945
2018-05-10 19:17:00	359043379931766056	1.00000	10.71562	12.84818	15.41289	9.00860	10.43788	50.38236	47.27411	68.02458	53.19119	4.84422
2018-05-10 19:18:00	863033069630348313	1.00000	14.05870	13.29772	13.38899	10.41048	6.72822	64.27166	57.68609	56.87410	54.63858	17.24819
2018-05-10 19:19:00	359043379931766395	1.00000	12.89287	12.22837	9.73213	10.40886	8.80147	53.61070	41.35815	25.57673	61.96349	49.16455
2018-05-10 19:20:00	3590433799317661586	1.00000	16.29213	14.60687	13.99792	9.41311	8.56805	48.05476	59.83618	11.68380	80.28270	1.78542
2018-05-10 19:21:00	359043379931766536	1.00000	13.51149	14.68058	12.74159	9.26162	5.60441	56.42224	60.21642	5.64605	56.25460	15.83267
2018-05-10 19:22:00	863033069630348461	1.00000	11.17562	7.10318	11.34025	11.47551	9.40419	22.60219	55.41706	81.30986	7.48502	44.11917
2018-05-10 19:23:00	8630330696303482188	1.00000	9.86459	9.67654	12.28633	9.71814	9.14991	38.37334	66.87886	48.96360	55.83053	99.09322
2018-05-10 19:24:00	3590433799317662089	1.00000	12.82865	13.34134	13.65269	8.85189	9.52135	73.02291	72.22215	24.03607	2.61680	34.12422
2018-05-10 19:25:00	3590433799317662279	0.00000	13.31833	9.44366	10.69030	9.88518	16.94938	48.72084	59.63322	56.49504	36.88203	69.77730
2018-05-10 19:26:00	3590433799317662071	0.00000	11.47691	8.99623	13.08888	15.02509	7.73953	54.93603	56.93839	42.13190	83.17367	8.68583
2018-05-10 19:27:00	359043379931766593	1.00000	11.61914	11.61533	14.09670	9.64510	9.82192	57.43097	61.90747	99.73148	68.14200	67.05226
2018-05-10 19:28:00	359043379931766718	0.00000	13.28089	11.20933	9.33216	9.37336	10.50665	54.59381	22.71251	75.12323	96.49802	83.33575
2018-05-10 19:29:00	8630330696303482311	1.00000	16.43460	12.97076	11.61955	8.50880	9.76206	64.83358	61.10888	92.95012	95.65703	26.53824
2018-05-10 19:30:00	863033069630348792	0.00000	14.00491	13.76855	13.05729	9.06186	10.98145	43.14795	49.51110	68.48901	28.91537	51.24336
2018-05-10 19:31:00	8630330696303481206	1.00000	11.68869	9.91367	14.29913	16.46930	9.98656	68.89448	33.49165	25.58628	65.30367	69.70745
2018-05-10 19:32:00	8630330696303482394	0.00000	13.04177	10.70450	11.61151	12.92883	10.39373	57.60633	42.67477	88.90066	46.69566	13.84690
2018-05-10 19:33:00	3590433799317661420	1.00000	16.41180	9.60049	15.14944	10.71589	8.53639	78.00020	56.77158	90.87207	25.58110	32.77404
2018-05-10 19:34:00	8630330696303481271	1.00000	11.68561	8.35624	13.00741	8.16263	11.62235	60.65986	83.09131	68.25579	95.04062	8.37708
2018-05-10 19:35:00	3590433799317661313	1.00000	12.02167	12.65365	8.65030	9.62906	8.27450	74.29013	46.67134	54.02597	70.06603	18.59251
2018-05-10 19:36:00	359043379931766874	1.00000	11.32384	15.19902	11.50859	11.16090	9.04817	46.58937	65.27713	88.46146	9.68550	38.34705
2018-05-10 19:37:00	3590433799317662162	1.00000	11.71651	6.97361	10.22110	8.63708	9.93864	30.92610	57.56688	31.29236	53.51278	1.21097
2018-05-10 19:38:00	359043379931766858	1.00000	10.36607	9.21088	12.20304	13.76492	8.98822	48.07321	53.63041	94.80478	5.80873	21.57864
2018-05-10 19:39:00	3590433799317661230	0.00000	14.78135	6.22484	7.54358	7.75252	14.61933	49.95509	36.93289	40.91159	20.07327	91.05411
2018-05-10 19:40:00	359043379931766247	0.00000	12.78441	10.73642	11.02180	11.65652	11.02211	55.45386	73.98698	87.22570	48.29114	74.78204
2018-05-10 19:41:00	8630330696303482238	1.00000	13.54678	12.41591	10.70621	11.55829	12.21945	42.17675	49.86078	51.08452	18.99397	30.76578
2018-05-10 19:42:00	8630330696303481073	1.00000	13.19341	11.06933	13.73371	12.81580	9.39439	38.62691	57.50671	60.21564	66.72645	66.18133
2018-05-10 19:43:00	3590433799317661313	1.00000	13.49800	9.81872	12.08250	7.38899	7.79201	45.60110	61.45321	22.75454	83.76565	49.40718
2018-05-10 19:44:00	3590433799317661495	0.00000	13.44288	11.22274	7.19305	8.58669	14.60430	31.32229	61.58842	49.19369	23.46065	88.62086
2018-05-10 19:45:00	359043379931766635	1.00000	16.11538	12.83759	11.52852	8.09780	10.89244	42.18044	47.02308	70.50426	58.08760	9.23158
2018-05-10 19:46:00	359043379931766049	1.00000	16.60521	10.85418	12.59594	7.60965	14.15353	66.64349	51.82551	37.21024	8.43264	23.07390
2018-05-10 19:47:00	3590433799317662477	0.00000	16.40313	11.74070	10.11603	8.55033	13.26280	50.98677	50.74289	18.76117	49.11618	31.62346
2018-05-10 19:48:00	359043379931766338	0.00000	14.23831	11.33145	7.93981	8.70098	15.19538	48.22732	49.74126	88.88453	17.09358	5.89279
2018-05-10 19:49:00	3590433799317662030	0.00000	14.68966	12.58008	14.21657	9.74457	11.59299	44.74225	42.81943	72.92351	58.99858	74.51296
2018-05-10 19:50:00	8630330696303481479	1.00000	10.68001	9.07757	9.05458	11.21356	9.31294	57.36626	33.87510	7.97616	91.93273	67.27073
2018-05-10 19:51:00	8630330696303482444	1.00000	10.12286	14.35641	13.36268	10.20173	9.11165	42.32623	58.41566	16.81783	67.16577	10.39972
2018-05-10 19:52:00	359043379931766320	1.00000	11.13792	12.11304	16.11217	12.97490	9.87828	40.41050	56.38429	35.85893	25.45570	90.87935
2018-05-10 19:53:00	359043379931766049	0.00000	12.29730	6.93549	7.20212	8.16909	10.31652	28.53586	56.42839	2.36051	60.37864	5.72080
2018-05-10 19:54:00	8630330696303481958	0.00000	13.30846	11.03410	9.05306	7.67499	14.63780	54.58475	53.35508	66.50407	69.01002	15.84936
2018-05-10 19:55:00	3590433799317661834	1.00000	14.18288	12.54633	16.76023	12.89003	8.10659	36.87952	33.44251	75.47093	55.50429	97.72214
2018-05-10 19:56:00	8630330696303482162	0.00000	12.88273	7.24287	8.20997	7.99560	12.08637	34.32212	46.62738	97.71850	53.86080	39.60101
2018-05-10 19:57:00	359043379931766403	1.00000	12.34113	12.23627	13.41634	6.91088	11.18758	53.55243	43.96284	30.06962	70.16837	88.99822
2018-05-10 19:58:00	8630330696303481529	0.00000	13.30357	9.95130	9.38830	8.00055	11.31524	49.24128	68.00893	7.55520	29.60527	96.46878
2018-05-10 19:59:00	3590433799317661487	1.00000	13.58220	9.10348	11.33307	14.29577	10.92165	47.84150	55.94953	32.85740	69.58241	12.42745
2018-05-10 20:00:00	863033069630348966	0.00000	13.65009	10.54617	8.55146	10.31073	13.21837	35.35247	68.02819	61.68835	37.57056	96.03960
2018-05-10 20:01:00	359043379931766627	1.00000	13.66527	9.86841	14.35095	12.43573	7.78173	68.32156	56.67484	6.06444	91.17011	42.58713
2018-05-10 20:02:00	8630330696303481990	0.00000	12.12154	13.89399	12.63682	13.14115	9.11550	37.48877	48.21113	16.52344	68.06538	58.19241
2018-05-10 20:03:00	8630330696303482030	1.00000	12.83459	8.42083	10.16205	10.49979	11.13347	62.39425	58.98168	44.19098	72.41628	18.99455
2018-05-10 20:04:00	359043379931766957	1.00000	12.58666	12.21894	11.09349	6.77814	9.46147	67.63668	64.07240	47.84978	71.46568	11.12638
2018-05-10 20:05:00	3590433799317661784	1.00000	16.42265	10.55113	14.61888	13.68974	7.16648	42.41998	51.60230	45.28790	30.00076	18.27038
2018-05-10 20:06:00	3590433799317661743	1.00000	10.34860	4.74483	11.07187	11.36290	10.36858	62.10816	46.64322	34.54559	91.88195	21.99178
2018-05-10 20:07:00	3590433799317661123	1.00000	7.50300	8.09723	12.39078	13.12964	8.11484	54.36855	50.21235	87.63056	82.91601	31.27346
2018-05-10 20:08:00	359043379931766106	1.00000	7.38241	11.10062	9.48370	10.79034	12.68543	54.97564	62.73367	34.23479	37.64317	80.88575
2018-05-10 20:09:00	863033069630348552	0.00000	9.13263	10.85610	11.48030	11.24733	14.43424	57.39114	49.30103	4.20307	50.32179	54.38180
2018-05-10 20:10:00	359043379931766775	1.00000	9.74796	14.37754	14.98622	6.17659	11.18224	72.53109	78.11934	46.74668	88.81072	57.51859
2018-05-10 20:11:00	3590433799317662139	1.00000	12.73190	9.08256	14.67672	13.73135	9.01431	35.00825	66.08107	88.23373	95.34426	6.46435
2018-05-10 20:12:00	3590433799317662147	1.00000	7.91153	4.53985	9.66947	9.89620	7.06791	57.69082	58.05044	55.68424	58.59275	93.25536
2018-05-10 20:13:00	863033069630348321	1.00000	14.10004	14.95897	12.32956	7.57450	11.37217	35.15519	83.02928	32.81988	95.15398	92.66666
2018-05-10 20:14:00	8630330696303481131	0.00000	16.60669	4.45117	7.62995	6.31937	9.80944	48.39545	52.29121	92.19820	90.49789	89.77177
2018-05-10 20:15:00	8630330696303481693	1.00000	14.47544	11.51317	15.96063	13.69399	9.20425	40.97870	54.92789	98.03767	81.02720	23.83732
2018-05-10 20:16:00	8630330696303481750	0.00000	16.56529	6.06380	9.96362	8.93899	13.15355	69.87465	62.77265	34.73647	98.02028	44.80396
2018-05-10 20:17:00	359043379931766551	1.00000	18.13249	15.87693	15.49216	12.87706	7.48720	54.42474	42.64534	34.94887	20.65369	41.40107
2018-05-10 20:18:00	3590433799317662113	1.00000	11.20769	11.60120	12.54292	9.06381	8.10710	36.21814	40.02461	20.02677	52.52349	19.70879
2018-05-10 20:19:00	863033069630348446	1.00000	12.57161	12.88491	12.83658	8.77737	9.07114	56.94257	32.66712	84.93815	42.88872	70.03594
2018-05-10 20:20:00	863033069630348651	1.00000	12.84434	10.13662	11.37865	14.13311	11.27464	48.42484	40.19010	28.66546	5.92016	90.01568
2018-05-10 20:21:00	8630330696303481735	0.00000	14.17490	13.31131	6.46371	7.41964	10.86445	68.29609	48.50661	11.40868	85.12525	45.68122
2018-05-10 20:22:00	359043379931766775	1.00000	13.39090	9.71527	11.67374	6.57279	11.79087	58.24006	50.90711	24.51818	33.71215	83.92452
2018-05-10 20:23:00	8630330696303481776	0.00000	16.98039	10.01248	9.44997	7.23853	10.51611	58.22534	35.91030	17.56651	15.93712	8.57838
2018-05-10 20:24:00	3590433799317662196	1.00000	12.59141	11.08307	13.10831	13.56879	10.71945	41.28384	36.40280	11.99474	3.35033	53.23648
2018-05-10 20:25:00	359043379931766148	1.00000	20.92797	11.91221	15.07740	10.05590	7.24084	48.10725	49.63866	9.57725	78.45477	99.55539
2018-05-10 20:26:00	8630330696303481412	0.00000	13.50263	9.44616	7.13966	10.13098	12.81028	49.08710	66.90958	35.45172	55.59369	9.40392
2018-05-10 20:27:00	3590433799317661909	0.00000	13.42033	10.78278	16.83288	13.51433	8.34918	55.03484	58.89461	60.46282	3.59065	40.12431
2018-05-10 20:28:00	8630330696303481834	0.00000	15.15471	7.87510	9.25544	8.69239	11.77232	36.44942	49.58077	82.90100	56.27334	71.95222
2018-05-10 20:29:00	359043379931766619	0.00000	9.41747	10.03885	9.49759	9.60750	11.08879	43.32474	43.63536	70.17862	90.98228	7.44183
2018-05-10 20:30:00	863033069630348412	1.00000	11.14416	14.71682	14.75622	8.39516	11.33318	36.57744	57.22649	95.28032	33.17599	73.68958
2018-05-10 20:31:00	3590433799317661693	1.00000	9.07037	6.58669	11.08697	10.93763	8.26654	55.87261	71.65180	34.33044	57.07904	19.50707
2018-05-10 20:32:00	8630330696303481073	1.00000	10.86258	12.67888	12.51377	14.74943	7.75919	67.79127	50.65470	3.95936	86.85997	39.51257
2018-05-10 20:33:00	359043379931766189	1.00000	12.16030	6.83972	10.99073	12.84009	7.48417	55.53113	38.20424	2.87795	80.16061	94.35919
2018-05-10 20:34:00	863033069630348818	1.00000	11.94570	8.67702	11.42731	13.71896	8.60954	47.27188	49.41377	55.03324	60.54067	14.28896
2018-05-10 20:35:00	3590433799317662121	0.00000	12.92944	5.59724	7.55838	6.90443	12.39309	56.38340	50.53053	19.11209	31.77541	74.41966
2018-05-10 20:36:00	863033069630348693	0.00000	14.08440	7.97821	11.50293	8.18448	9.96585	30.41838	62.80760	84.70873	98.67655	81.51004
2018-05-10 20:37:00	863033069630348164	1.00000	10.98127	6.74351	13.71731	12.77609	6.06040	50.29454	63.54076	89.27496	76.69092	25.42507
2018-05-10 20:38:00	359043379931766692	0.00000	10.24319	10.73341	8.42558	9.60474	13.38484	62.45175	46.22274	11.89553	24.66285	25.64067
2018-05-10 20:39:00	359043379931766635	0.00000	15.37944	5.80004	8.60173	8.35652	10.34770	41.04462	52.27364	41.78755	2.82170	65.47558
2018-05-10 20:40:00	3590433799317661529	0.00000	15.14267	12.45213	8.51664	11.21815	13.37839	16.68023	53.07945	86.95700	12.08648	13.13203
2018-05-10 20:41:00	8630330696303482147	0.00000	13.64726	10.12624	11.38907	9.38765	11.42430	49.56588	53.08898	94.67378	42.22221	77.55895
2018-05-10 20:42:00	3590433799317661677	1.00000	14.41907	14.76288	16.01873	9.52538	6.80641	65.57859	71.31795	58.38839	63.44759	37.08833
2018-05-10 20:43:00	359043379931766965	0.00000	12.35295	4.84984	10.10496	9.87111	10.91707	18.45795	63.40014	92.85778	92.12158	78.23125
2018-05-10 20:44:00	863033069630348891	1.00000	13.29305	12.45267	9.83731	9.97137	8.56546	73.10234	45.53064	45.48628	67.90876	96.34397
2018-05-10 20:45:00	3590433799317662246	1.00000	9.98544	9.85472	10.46340	11.00766	6.51890	59.04572	57.56459	92.51921	14.73269	30.51381
2018-05-10 20:46:00	863033069630348131	0.00000	14.21358	9.29653	11.48960	7.93931	15.62812	56.04532	64.13853	45.88440	85.31225	50.22814
2018-05-10 20:47:00	3590433799317662444	1.00000	13.63676	10.34015	12.37058	14.03269	9.03154	33.15690	51.93840	67.22529	82.16974	98.69521
2018-05-10 20:48:00	359043379931766502	1.00000	12.48287	12.02226	13.29363	11.29788	10.63625	58.99796	66.91764	76.12101	68.71133	33.75351
2018-05-10 20:49:00	863033069630348719	1.00000	14.82148	13.30901	15.14249	11.34550	11.65772	75.16008	57.55439	39.76156	84.53122	32.31739
2018-05-10 20:50:00	3590433799317661503	1.00000	16.10750	8.81109	15.38749	13.61645	8.54819	57.27821	56.51806	22.11478	39.80523	88.56846
2018-05-10 20:51:00	359043379931766833	1.00000	11.63332	12.43360	12.45939	9.18108	8.42621	54.47027	51.79068	42.11981	62.12864	95.13012
2018-05-10 20:52:00	359043379931766213	1.00000	14.47765	12.38608	11.38597	11.13910	9.72115	33.18823	38.60497	25.60367	27.67927	62.65440
2018-05-10 20:53:00	863033069630348339	0.00000	16.18346	6.36148	10.90013	10.59176	12.61093	44.71826	57.58562	89.14621	22.61085	26.44512
2018-05-10 20:54:00	3590433799317662311	1.00000	11.52401	8.39515	15.01258	12.64975	8.18862	47.20164	48.83691	28.10702	36.58544	53.90146
2018-05-10 20:55:00	359043379931766221	0.00000	14.68064	4.94661	11.98903	9.10064	11.66019	67.98307	42.42999	12.36010	28.83463	65.84092
2018-05-10 20:56:00	863033069630348727	1.00000	11.92863	6.01604	12.34535	10.78301	8.60648	36.70623	32.30591	36.49760	15.74396	71.82677
2018-05-10 20:57:00	3590433799317661891	0.00000	13.52000	5.30529	8.11148	7.15922	9.57818	48.85485	57.12328	52.51128	29.75953	32.28699
2018-05-10 20:58:00	8630330696303482295	0.00000	12.99079	7.32586	7.33029	10.36297	14.64251	75.86675	42.07762	59.10385	77.72833	20.67623
2018-05-10 20:59:00	3590433799317661602	1.00000	14.73088	11.77386	15.84046	14.87351	9.01076	52.11334	59.36630	74.20644	96.76434	51.48736
2018-05-10 21:00:00	3590433799317661206	1.00000	11.81080	10.39188	13.96430	12.67164	9.23106	65.61868	44.84865	91.95954	40.41787	66.70272
2018-05-10 21:01:00	8630330696303481123	1.00000	13.11392	9.18671	13.48784	13.05825	11.36322	44.74572	39.44281	71.09656	52.09699	17.70913
2018-05-10 21:02:00	3590433799317661354	1.00000	12.42308	10.37785	11.32960	9.25257	7.44915	60.66435	60.42333	57.97438	60.19956	67.36555
2018-05-10 21:03:00	3590433799317661784	0.00000	13.39372	12.22518	8.00014	7.86685	14.49026	27.31625	51.07802	92.30364	60.90931	58.37529
2018-05-10 21:04:00	8630330696303482188	1.00000	10.02562	9.97206	12.81267	15.80411	8.52289	36.22991	58.01226	62.74176	30.34201	72.85012
2018-05-10 21:05:00	3590433799317661610	1.00000	14.08972	12.15773	14.11948	11.99732	6.46474	51.18319	35.40914	55.32883	62.82632	40.24892
2018-05-10 21:06:00	359043379931766437	0.00000	10.46847	14.47375	8.12233	9.11530	12.78511	46.31008	58.88157	6.07801	83.37813	50.86674
2018-05-10 21:07:00	359043379931766072	0.00000	16.09047	6.58167	10.96285	10.12963	13.40905	51.81105	63.35950	55.55909	63.29554	50.69797
2018-05-10 21:08:00	8630330696303482436	1.00000	13.00746	11.39837	12.62087	8.14687	7.23104	47.85491	59.69701	82.92947	86.96641	49.56181
2018-05-10 21:09:00	863033069630348917	1.00000	11.67794	8.84864	9.71559	9.58387	8.00387	51.27912	55.07634	13.08418	94.12853	32.01870
2018-05-10 21:10:00	3590433799317661263	1.00000	11.84174	10.63534	13.69848	6.48318	10.99884	45.86779	50.23856	22.76549	35.86636	62.93869
2018-05-10 21:11:00	359043379931766486	0.00000	14.02102	7.93423	7.16435	7.63783	10.14567	63.51403	63.40014	76.18644	53.73917	79.75315
2018-05-10 21:12:00	863033069630348511	1.00000	12.50881	7.91509	14.07886	15.20151	10.02186	58.24192	45.90148	79.86353	91.20461	96.79909
2018-05-10 21:13:00	863033069630348602	0.00000	8.76526	11.88227	10.91169	10.27711	12.34407	30.15188	28.78624	23.24219	70.08003	43.18849
2018-05-10 21:14:00	8630330696303481354	0.00000	14.18545	10.37609	9.58028	7.19851	12.89280	53.13763	68.78198	54.84034	14.81123	22.12815
2018-05-10 21:15:00	3590433799317661438	1.00000	15.15240	8.08634	11.98683	9.96861	6.68101	55.10070	61.32316	84.48342	48.75249	91.25061
2018-05-10 21:16:00	359043379931766627	1.00000	13.47818	10.76057	13.14895	9.03429	10.66130	56.58139	39.86113	11.90628	93.70948	99.17887
2018-05-10 21:17:00	3590433799317661974	1.00000	13.02755	12.92268	12.48451	12.93575	11.86422	43.95740	74.96087	70.24822	27.42107	71.98051
2018-05-10 21:18:00	359043379931766130	1.00000	13.68906	10.48863	10.60450	6.61431	12.10075	52.80621	48.03111	24.20632	99.49363	79.86380
2018-05-10 21:19:00	359043379931766494	0.00000	13.41575	10.49614	10.30670	8.80125	12.94660	46.29196	27.50506	46.67571	98.85513	93.71492
2018-05-10 21:20:00	8630330696303481651	0.00000	14.60504	4.52699	6.45684	9.92121	11.55240	28.03969	54.96618	84.20057	66.40268	83.01534
2018-05-10 21:21:00	863033069630348735	1.00000	15.51459	10.61078	10.27774	11.99075	12.87524	42.43976	49.12450	11.43555	2.85917	82.33895
2018-05-10 21:22:00	3590433799317661800	1.00000	14.73723	14.68391	14.96209	10.57315	11.93519	67.77869	54.47523	93.73142	80.19041	17.64237
2018-05-10 21:23:00	8630330696303482162	0.00000	12.22261	5.41083	10.35650	6.32118	12.44072	68.02566	46.42386	92.71587	18.09123	44.00764
2018-05-10 21:24:00	3590433799317661701	0.00000	13.71158	6.47650	11.40099	7.50144	15.32349	58.25307	54.73033	8.57661	46.77308	4.36622
2018-05-10 21:25:00	863033069630348149	1.00000	11.85427	4.05290	8.64766	9.04393	7.76699	63.61750	38.33030	68.11123	67.61547	40.88210
2018-05-10 21:26:00	8630330696303481149	1.00000	13.64632	14.93533	13.02581	9.72421	9.28821	56.06400	65.94486	76.16502	17.38429	86.99529
2018-05-10 21:27:00	3590433799317661289	1.00000	11.83773	6.78677	12.56206	14.86953	8.85679	39.13530	48.48417	59.03338	91.84245	6.22941
2018-05-10 21:28:00	8630330696303481354	1.00000	13.03908	13.00173	14.55384	8.27052	10.72240	52.26347	50.82157	22.34132	31.95957	71.15869
