ts	imei	mwra	p.android.gm	p.android.externalstorage	p.android.documentsui	p.system	p.android.settings	p.android.packageinstaller	p.android.chrome	p.android.defcontainer	p.gms.persistent	p.notifier	p.dogalize	p.inputmethod.latin	p.simulator	p.android.gms	p.android.vending	p.katana	p.process.gapps	p.google	p.olauncher	p.browser.provider
2018-05-09 11:41:00	3590433799317662386	1.00000	12.36008	14.25513	4.78518	17.47524	12.51076	13.45452	8.17008	0.25291	77.88047	41.48957	51.88793	62.83008	10.77852	8.03031	92.64917	35.74090	70.45276	47.18297	17.38566	30.77394
2018-05-09 11:42:00	8630330696303481636	0.00000	11.63835	12.48264	11.95665	9.48516	9.61698	10.88703	6.89510	0.04322	62.51357	56.81769	57.68866	70.90300	92.19791	24.79943	94.74528	70.22919	46.51054	45.59129	96.62356	80.20997
2018-05-09 11:43:00	359043379931766023	1.00000	15.54676	8.96689	9.27332	9.98079	10.23445	8.74241	10.42676	0.00154	76.42198	45.31867	56.52637	69.70969	74.52210	52.08375	73.17855	95.25665	20.58175	51.63959	65.52040	90.57550
2018-05-09 11:44:00	3590433799317662295	0.00000	13.94676	13.48379	13.23665	8.92701	11.95770	11.38098	11.10112	0.11725	73.72178	31.38395	60.87056	74.82662	76.55810	4.51446	33.05807	30.76731	52.35913	34.06319	43.08122	19.42627
2018-05-09 11:45:00	3590433799317661610	0.00000	16.41792	6.49964	8.77106	12.18014	5.54308	9.97842	7.17092	0.00029	46.87791	53.00201	48.87792	24.85334	48.40630	21.50379	54.90792	91.72016	18.42115	63.78461	5.08232	86.70861
2018-05-09 11:46:00	8630330696303481412	1.00000	15.09713	8.59478	7.32156	9.87787	9.96478	6.71909	9.11427	0.00105	50.15964	41.28734	42.81686	61.22926	71.31577	96.56752	12.51514	61.49963	3.64123	82.23498	18.57838	34.13344
2018-05-09 11:47:00	8630330696303481065	1.00000	12.31951	10.87150	7.44988	14.65698	12.79630	13.41417	9.61993	0.00879	53.36035	58.68590	41.60031	38.46792	81.09116	74.94233	78.84723	25.86395	7.16275	34.40275	33.43202	97.66820
2018-05-09 11:48:00	863033069630348610	1.00000	9.78533	12.00742	12.76991	14.39614	7.38609	9.60093	8.76145	0.02700	53.64070	45.26433	43.52381	82.68110	81.55695	22.20577	47.88678	91.76739	42.02963	68.31795	48.65840	42.20217
2018-05-09 11:49:00	359043379931766403	1.00000	11.24778	12.36335	14.39085	12.41373	15.36271	10.60053	6.66572	0.03835	69.06047	37.07945	58.35214	74.86540	26.16085	74.14034	45.39287	12.18704	51.03739	41.83864	97.53888	29.37217
2018-05-09 11:50:00	8630330696303481289	1.00000	14.48891	13.89730	7.13680	12.87267	8.12268	10.36396	7.88841	0.17685	29.06678	59.26548	35.39644	65.63192	69.44720	76.50048	33.99002	92.66912	51.05619	80.11634	53.45051	40.02476
2018-05-09 11:51:00	359043379931766460	1.00000	9.76552	13.62580	12.58005	11.74772	14.09577	7.89801	11.45168	0.13482	51.82240	38.22369	59.40192	45.09671	1.53293	19.82767	77.24554	83.53749	67.24935	79.21877	14.56526	47.55106
2018-05-09 11:52:00	3590433799317661206	0.00000	12.71842	10.42446	13.61962	9.93098	11.25046	12.54140	9.66350	0.00569	64.33969	68.44893	21.90604	9.56383	60.29005	8.33813	53.73489	56.25360	57.34524	93.90393	53.18483	71.41637
2018-05-09 11:53:00	3590433799317662055	0.00000	10.12457	13.95434	12.70583	13.59566	13.68519	10.01569	7.37462	0.18735	25.49724	19.03533	44.93331	60.94395	15.39300	63.42349	92.63346	2.27991	36.33298	45.55024	29.13446	22.92510
2018-05-09 11:54:00	3590433799317661149	1.00000	5.83701	12.25682	11.52202	12.32547	10.79087	9.45372	9.09288	0.03445	64.98471	43.16421	61.37210	22.58704	86.62861	51.79285	89.23167	34.25602	42.48337	55.79052	4.95776	30.95989
2018-05-09 11:55:00	8630330696303482378	0.00000	9.45262	13.94300	14.07833	14.16890	8.10709	12.85224	12.26092	0.18509	51.59656	33.78306	54.54057	73.75965	1.73730	79.62931	2.61966	94.90086	79.33398	17.77519	4.03845	13.58774
2018-05-09 11:56:00	8630330696303481578	1.00000	12.80415	11.70797	8.01177	13.56521	9.53273	8.76894	6.04153	0.01997	45.82252	71.55110	69.66100	27.28613	58.74129	45.60579	39.68609	17.16758	14.31392	49.16926	85.67705	42.67124
2018-05-09 11:57:00	8630330696303482113	0.00000	9.51584	17.44218	11.41576	13.23845	7.40428	13.20382	13.53658	6.12029	72.74612	47.47121	53.76505	42.18829	91.46018	1.39321	86.03932	50.57772	53.61700	76.57847	28.50903	72.78444
2018-05-09 11:58:00	863033069630348024	1.00000	10.03443	9.79023	10.49239	14.17511	8.67684	11.18402	8.64488	0.00318	72.14126	77.66069	38.41005	43.55002	68.89162	61.52362	95.88297	72.69866	84.49404	91.86287	98.37101	98.47262
2018-05-09 11:59:00	359043379931766262	1.00000	7.76388	11.83662	8.93424	14.60756	15.36870	10.63571	5.95066	0.02264	23.26252	46.86722	57.53359	55.70703	86.76246	79.57887	60.31964	32.10337	81.25684	85.19329	14.50957	78.95682
2018-05-09 12:00:00	8630330696303481495	1.00000	14.59398	7.75655	6.82846	12.58501	10.33961	9.44444	8.85069	0.00052	57.51677	52.30885	72.88654	79.73064	3.93142	69.59977	52.30985	64.78407	85.62621	56.58852	51.21412	59.88366
2018-05-09 12:01:00	359043379931766619	1.00000	14.32674	8.41368	7.69463	9.56190	11.10491	4.07004	9.71582	0.00109	45.00811	27.76667	62.62343	79.32842	89.61499	72.33421	76.90462	54.93659	37.92823	24.81554	13.82002	70.10660
2018-05-09 12:02:00	863033069630348735	1.00000	13.36067	10.10998	9.15461	10.89126	10.05722	7.20750	9.81740	0.00432	44.93619	39.75711	56.45087	90.26392	22.12190	38.82300	55.90069	63.37011	65.70596	33.28440	58.95982	15.37107
2018-05-09 12:03:00	3590433799317661933	1.00000	12.77857	10.25047	5.64414	15.74528	8.88841	12.81543	5.96482	0.00509	36.70815	56.90685	46.44843	71.51845	72.04008	2.58585	70.82711	87.07315	96.85420	50.18560	2.06296	1.93403
2018-05-09 12:04:00	8630330696303482063	1.00000	12.27556	7.49456	8.35746	12.69302	8.50694	9.21647	9.90798	0.00051	19.16928	17.61305	49.47423	82.95556	7.63963	60.00807	16.44438	95.82173	15.52370	94.35543	76.04466	62.58044
2018-05-09 12:05:00	8630330696303481404	1.00000	9.25693	12.71143	11.31970	13.88252	14.03915	9.31810	8.28006	0.05429	54.72001	49.63169	56.08670	49.16019	75.80822	90.36746	2.19164	84.96975	90.40043	89.06859	57.64243	42.71121
2018-05-09 12:06:00	863033069630348255	1.00000	7.83025	8.97643	9.08062	15.47044	12.95970	10.20368	12.90996	0.00154	36.98051	63.81387	59.71127	50.53411	18.24866	93.90721	62.07299	32.33004	58.16625	74.71454	33.13641	30.10253
2018-05-09 12:07:00	8630330696303481396	1.00000	9.55115	8.89794	9.42268	14.21517	9.42151	8.75634	11.65532	0.00136	27.62453	73.90588	43.73829	84.90173	43.01154	16.60724	23.60356	41.28448	78.15525	72.64307	74.73727	20.47114
2018-05-09 12:08:00	8630330696303482030	0.00000	13.09997	12.91553	12.63961	6.37021	14.30669	12.06439	10.68830	0.06638	52.11761	45.32701	32.99626	17.83276	38.36298	42.85690	4.07629	29.73211	89.44469	50.79962	14.01990	35.79865
2018-05-09 12:09:00	3590433799317661131	1.00000	8.61106	7.94775	10.65583	15.62077	9.42460	10.85292	12.35199	0.00054	56.81107	57.02574	69.67121	26.19735	40.52079	29.16786	85.06521	65.97143	86.38301	22.84646	8.51274	12.06587
2018-05-09 12:10:00	863033069630348909	0.00000	13.88855	13.39989	14.24763	8.84803	9.96122	14.20869	8.51553	0.10769	53.66394	43.09972	41.60402	85.56732	14.44114	54.12976	52.16851	20.57591	6.07726	91.45199	3.81682	79.84734
2018-05-09 12:11:00	863033069630348941	0.00000	11.37545	15.33315	15.36773	10.68105	8.66611	13.21669	16.90518	0.74288	55.57722	46.00980	53.67959	68.32735	15.26507	25.35153	62.39319	71.93737	14.74814	61.50479	51.02757	62.15293
2018-05-09 12:12:00	3590433799317661545	0.00000	9.78991	13.57395	6.90078	14.64069	10.36946	9.51124	8.91873	0.12823	47.30312	52.39967	64.43222	11.24511	38.77244	47.84511	19.83515	5.70594	77.87877	43.51352	30.79306	39.11200
2018-05-09 12:13:00	3590433799317662287	1.00000	8.41416	14.85730	13.55794	12.23937	12.20545	12.54633	11.62900	0.46166	43.58502	62.19535	47.85995	1.04704	54.51841	17.91324	62.18876	46.03051	17.58570	29.65104	8.29257	54.50176
2018-05-09 12:14:00	8630330696303481115	0.00000	12.91726	11.84490	16.43466	13.04472	13.51478	15.61940	10.65941	0.02280	59.74665	46.85018	64.91955	43.73203	76.29919	55.85687	87.48753	96.11683	32.35788	23.25421	89.90779	28.25785
2018-05-09 12:15:00	359043379931766726	0.00000	14.51562	14.50382	11.59496	9.54623	11.72277	12.10606	10.54357	0.32429	49.15869	47.87138	48.34241	65.68874	26.04244	41.98572	25.43730	65.84082	68.66812	45.09076	49.41925	79.51259
2018-05-09 12:16:00	8630330696303482089	0.00000	12.15556	10.84244	14.25668	7.27514	12.09101	11.69089	10.24840	0.00851	63.47560	28.63194	55.74359	79.53389	36.68527	5.75182	25.46286	8.69404	67.00496	70.54209	55.28277	21.08871
2018-05-09 12:17:00	3590433799317662386	0.00000	11.63869	11.95399	11.46608	10.30621	12.89692	14.61561	7.29918	0.02558	56.08978	54.44893	43.78985	42.79957	3.04444	3.74265	15.78910	20.00430	60.09906	10.72759	71.50769	61.86204
2018-05-09 12:18:00	8630330696303482261	1.00000	9.98407	8.55817	8.70132	16.65190	8.35677	11.64881	10.91458	0.00115	19.20467	55.65446	60.52288	23.05007	80.40546	22.93439	42.47032	69.34123	11.67645	65.42032	74.82266	33.52035
2018-05-09 12:19:00	3590433799317661974	0.00000	7.08249	13.72969	10.45535	10.49004	10.43368	13.29499	12.61615	0.14976	52.57852	44.47643	54.26454	72.57002	25.64324	92.88771	68.63119	93.85048	12.91617	21.19849	78.63550	1.58504
2018-05-09 12:20:00	3590433799317662048	0.00000	15.57982	16.76470	12.33394	7.90786	12.52075	13.05114	11.52793	3.10866	45.47288	41.58877	48.82151	85.26307	57.49410	42.19054	65.41879	87.33015	17.21322	92.91744	2.51627	62.75267
2018-05-09 12:21:00	3590433799317661255	1.00000	14.06683	9.73165	9.58151	10.72775	10.49621	9.84900	9.47538	0.00301	72.80809	63.02365	61.86576	13.00759	80.11428	83.14294	70.09211	52.87187	90.23664	54.23224	42.16134	7.15144
2018-05-09 12:22:00	3590433799317661560	0.00000	13.22033	14.34869	14.99344	11.60548	12.73365	14.33602	12.99913	0.27766	54.94517	26.39530	47.22141	76.90101	7.22402	46.44490	42.74499	4.06877	11.91964	16.46164	17.68240	42.95541
2018-05-09 12:23:00	8630330696303482410	1.00000	10.09781	9.20162	9.86458	14.23737	8.17420	9.09871	10.83284	0.00181	63.87838	51.03218	57.01645	78.04888	30.49735	63.74262	49.66301	27.28954	49.05246	67.14797	69.50001	86.32847
2018-05-09 12:24:00	8630330696303481305	1.00000	17.74896	3.15411	3.50537	12.88432	11.69800	8.60455	9.23337	0.00020	47.55280	42.75000	59.96325	38.20994	46.43095	35.56233	71.60637	23.13903	82.65054	50.07108	29.76096	67.07394
2018-05-09 12:25:00	8630330696303481677	1.00000	7.27158	12.00307	12.27630	11.39490	10.93906	8.73765	9.99095	0.02677	61.99154	40.04588	67.34915	17.38701	65.38930	16.41974	2.28431	38.21335	64.96402	5.31661	80.48228	9.84976
2018-05-09 12:26:00	8630330696303481248	0.00000	14.28271	12.10523	6.86938	12.94522	8.09079	10.85666	6.96824	0.02959	52.67413	25.43718	60.65476	27.25579	6.16089	84.46758	65.60058	76.93684	97.02526	66.06198	51.05200	0.56510
2018-05-09 12:27:00	3590433799317661404	1.00000	7.15774	12.67228	8.97038	15.66124	13.87133	6.65790	2.26925	0.05220	70.24282	47.07100	47.08756	26.27431	14.72057	8.47720	29.23855	59.17639	53.22647	88.99748	62.47593	87.48509
2018-05-09 12:28:00	3590433799317661149	1.00000	13.64670	8.88616	8.75568	11.79565	10.37344	9.54430	10.44495	0.00146	51.47363	58.94519	61.07883	24.70961	7.39925	59.85287	88.70790	79.69716	14.97771	85.15677	32.86403	99.84543
2018-05-09 12:29:00	3590433799317661925	0.00000	7.53547	14.12012	10.46716	12.48206	10.01858	10.79734	12.05064	0.22097	28.27186	51.54554	27.16940	36.10751	3.28672	66.46354	42.29517	48.78962	58.05551	49.82192	52.32576	22.37779
2018-05-09 12:30:00	863033069630348610	0.00000	13.50937	14.06752	11.91420	6.17313	12.72886	14.17610	7.26126	0.20980	46.90175	62.20194	61.20263	18.73565	27.60641	48.85193	77.27200	35.58597	86.53085	10.82944	48.25214	46.33899
2018-05-09 12:31:00	8630330696303481727	0.00000	11.30630	14.54271	15.10417	16.71274	7.39387	11.97544	11.93448	0.33717	50.13251	37.16602	51.86222	8.16242	99.67265	56.48971	90.18503	49.89112	13.11392	93.71341	65.29526	31.57771
2018-05-09 12:32:00	359043379931766957	1.00000	15.83540	8.09947	10.22693	9.01212	9.69512	7.76301	9.42187	0.00083	65.96001	22.34971	54.46737	55.22359	36.76895	40.74861	85.85006	63.22932	78.93362	8.96378	42.49941	2.80452
2018-05-09 12:33:00	8630330696303481420	0.00000	10.12402	13.98464	15.56206	13.35987	7.26085	13.57508	11.16902	0.19312	42.36367	57.65946	34.64991	88.11991	16.52997	89.40474	44.33136	13.35082	76.37159	87.73207	86.46131	39.06212
2018-05-09 12:34:00	359043379931766064	0.00000	7.73773	14.29436	12.92270	14.17589	9.54597	11.52741	15.62039	0.26294	42.95745	54.83288	60.52559	63.34540	1.03883	85.61314	46.04408	40.50393	70.82554	70.69440	45.92101	16.85108
2018-05-09 12:35:00	359043379931766734	1.00000	9.89768	18.32639	14.40234	10.81937	12.62248	4.86010	8.98410	14.81745	67.25848	44.81955	41.48030	42.66593	60.28429	70.04237	57.96825	55.32958	9.40993	53.41763	55.42517	95.92894
2018-05-09 12:36:00	863033069630348362	1.00000	9.13345	11.22801	12.09287	15.50241	15.11209	11.11520	6.42113	0.01246	51.09680	47.22328	57.44389	15.25854	21.48852	10.83603	36.00654	19.98452	10.83741	23.51498	2.14623	3.49840
2018-05-09 12:37:00	3590433799317662170	1.00000	12.55290	7.36330	9.05974	14.51683	7.82708	10.11815	7.82609	0.00049	72.96547	44.89510	66.39536	13.64549	30.40431	44.57887	7.15686	25.81803	48.79387	47.31854	42.42889	20.05383
2018-05-09 12:38:00	863033069630348263	0.00000	13.24745	13.40966	14.95217	5.14579	11.31722	13.99627	9.48205	0.10882	56.88023	74.49209	41.64744	81.77239	5.14869	13.62637	8.90454	97.69507	37.60719	53.47438	1.15823	69.62373
2018-05-09 12:39:00	863033069630348982	1.00000	7.00455	14.95154	12.46765	13.97444	11.69983	9.63979	10.59227	0.50724	73.55731	37.03385	57.76572	57.77131	49.55352	58.52491	68.73728	55.66875	99.25746	92.14874	14.58062	51.99403
2018-05-09 12:40:00	359043379931766304	1.00000	9.75983	12.78029	11.65491	10.97955	14.33328	8.19810	4.34472	0.05805	59.67938	62.94676	33.38479	62.56852	54.95771	93.92689	23.20114	77.43063	43.26487	67.56003	9.62591	84.72896
2018-05-09 12:41:00	8630330696303481032	0.00000	15.03206	14.75175	14.75250	14.66313	6.21935	11.21363	13.21846	0.41542	44.10749	32.45273	54.51658	9.66854	21.64272	3.90418	0.26353	49.76204	55.11465	37.97465	76.72687	80.30262
2018-05-09 12:42:00	3590433799317661347	1.00000	11.78330	9.16972	9.80145	12.60321	11.12188	11.08452	9.84376	0.00180	69.69531	61.96913	46.30587	95.97905	34.24584	37.43604	0.12784	3.49645	12.86327	22.28785	88.78834	95.71678
2018-05-09 12:43:00	8630330696303481255	1.00000	11.39895	8.03089	9.23680	15.76361	7.67354	10.46115	7.79357	0.00083	72.69698	35.68776	61.35291	48.91767	78.47581	14.70971	9.19081	97.91260	79.49599	7.36903	76.30949	68.84145
2018-05-09 12:44:00	359043379931766353	0.00000	14.62047	12.64638	12.60424	7.54730	12.68980	11.30704	10.72786	0.05083	60.71819	35.92295	32.39561	65.48220	1.17019	40.57006	68.05477	62.59415	92.79796	45.68811	8.61412	73.25023
2018-05-09 12:45:00	863033069630348701	1.00000	11.33571	10.19272	11.24200	11.84437	5.31987	7.93693	8.17946	0.00465	65.41711	50.48806	37.24147	69.96157	35.57190	70.55389	2.22215	34.05740	42.17548	74.02466	27.24379	79.19646
2018-05-09 12:46:00	359043379931766536	0.00000	9.13437	13.35523	11.99877	11.92541	6.34118	13.18586	9.48300	0.10296	64.91786	43.15302	57.03491	93.96608	99.45427	26.66570	58.37420	7.79532	44.57735	35.44305	85.28311	20.97907
2018-05-09 12:47:00	3590433799317661453	1.00000	15.59014	8.77953	11.01425	10.12222	4.60161	8.99130	8.35257	0.00135	46.55460	38.82976	62.19947	93.95899	89.25317	80.13009	83.91080	50.86434	51.58621	13.08603	85.73988	70.38834
2018-05-09 12:48:00	8630330696303481214	1.00000	11.44069	12.59149	13.73143	14.63435	14.99481	13.68659	8.07433	0.04816	34.86451	47.82039	69.56567	22.56263	30.59507	93.63962	24.73935	15.69755	25.68113	96.49194	74.13351	23.20564
2018-05-09 12:49:00	863033069630348776	1.00000	11.40706	9.94850	10.81992	14.37880	12.54932	11.41041	13.94718	0.00380	75.17791	65.92711	42.02597	64.06729	19.94255	48.48932	25.55819	13.07149	46.48148	29.19117	66.31231	94.74957
2018-05-09 12:50:00	863033069630348297	1.00000	6.73981	12.50486	12.11209	14.30846	12.27554	9.85533	7.52790	0.04410	57.50944	47.78761	54.08297	94.01142	44.95626	52.71813	74.29234	29.55777	56.22920	66.02789	63.88598	6.34342
2018-05-09 12:51:00	8630330696303482030	0.00000	11.56876	11.81593	11.59539	8.35255	12.33975	13.56715	7.61972	0.02235	57.47639	53.31822	69.21561	71.45023	40.71205	67.26850	32.31092	88.66734	38.33283	41.88102	68.68412	12.85946
2018-05-09 12:52:00	359043379931766791	1.00000	15.67826	7.36618	9.35651	9.96903	9.02637	6.50746	8.86623	0.00052	45.90933	56.51832	48.12168	47.85486	57.68810	80.92183	71.95103	62.77679	53.54345	97.26025	27.29110	16.90494
2018-05-09 12:53:00	8630330696303481198	0.00000	7.70393	11.08049	13.44096	14.87040	13.70798	11.32834	13.92137	0.01092	58.41091	50.67682	48.60960	55.91898	55.49403	74.88473	20.08010	42.21134	81.18231	32.64110	15.35831	54.41111
2018-05-09 12:54:00	3590433799317662204	1.00000	16.96225	12.03209	7.83575	10.83945	10.69963	10.31441	6.59149	0.02765	63.30278	31.16793	44.25214	8.36357	79.36148	77.54392	64.62699	12.56995	73.87865	14.11396	37.83194	86.22995
2018-05-09 12:55:00	359043379931766031	0.00000	11.72628	10.91295	11.84035	5.62398	8.83862	11.77553	6.71883	0.00930	39.57850	36.60799	60.60640	0.58942	35.10332	51.34651	25.81368	7.61836	74.71391	17.18228	56.54653	62.46843
2018-05-09 12:56:00	3590433799317661016	0.00000	9.50556	14.93807	10.57489	16.71434	5.81124	10.24697	14.05632	0.50043	41.75931	64.76939	34.42259	37.55124	14.75470	13.08570	94.70112	37.63565	68.92865	39.93631	50.84133	52.24461
2018-05-09 12:57:00	8630330696303481297	1.00000	9.38722	11.45352	8.25388	14.42093	8.55667	7.50506	8.91795	0.01555	63.14246	58.21204	60.27696	55.25611	30.33505	97.28704	18.17519	41.62010	93.95460	18.73515	39.13329	86.49868
2018-05-09 12:58:00	3590433799317661008	0.00000	8.33041	17.63138	10.47896	14.21390	5.82886	12.60532	12.46992	7.39502	59.10237	53.43046	59.36305	23.07098	60.90635	61.73469	2.76589	33.12428	3.84501	57.66798	51.98290	10.87509
2018-05-09 12:59:00	359043379931766411	0.00000	7.09651	12.58638	13.73329	11.67023	10.50816	10.26779	13.48408	0.04782	75.93014	69.92964	35.19899	7.52937	61.96458	11.98273	33.80653	9.49346	2.33080	53.31899	2.81341	77.76802
2018-05-09 13:00:00	359043379931766817	0.00000	13.31453	13.63377	11.81222	9.19105	12.36588	10.42788	9.90951	0.13604	34.93117	37.34740	47.87060	48.78315	45.74967	95.28206	94.88813	11.14086	44.91325	23.82000	5.12742	89.41080
2018-05-09 13:01:00	863033069630348602	0.00000	4.58339	12.94233	10.34795	10.34147	10.07485	13.75138	13.21307	0.06813	67.34362	60.30741	57.20385	63.69180	8.73262	25.39815	33.09945	20.70766	52.25028	9.95808	73.58017	27.98667
2018-05-09 13:02:00	359043379931766684	1.00000	10.92296	9.59934	10.18241	15.28665	17.06981	8.31397	6.59222	0.00275	43.41065	28.41994	40.30061	63.56649	52.66524	14.61102	48.56836	85.38258	75.92608	60.50271	68.71547	32.01688
2018-05-09 13:03:00	3590433799317662360	1.00000	10.54066	17.07052	15.81424	8.64488	11.84588	7.42391	9.65785	4.22062	49.64050	36.48913	42.04744	19.96999	24.02371	43.04318	12.03994	82.59487	69.33447	49.59672	39.08328	11.32673
2018-05-09 13:04:00	8630330696303482048	1.00000	13.74190	7.57836	10.46411	11.74306	6.83531	8.46997	9.12279	0.00053	58.27727	59.13817	53.58085	14.44801	52.72195	31.27399	99.84041	53.00476	89.92679	24.31692	84.97880	21.91157
2018-05-09 13:05:00	359043379931766098	1.00000	15.86315	10.74638	7.26389	11.65819	7.34523	7.22360	6.68962	0.00779	35.69011	40.69551	55.93532	77.56232	92.36579	42.52070	12.39205	95.80502	19.26137	27.36335	38.68023	84.87292
2018-05-09 13:06:00	3590433799317661909	0.00000	14.62305	12.87336	10.88977	6.58860	6.36636	3.57950	8.98535	0.06377	55.55265	40.93126	39.80859	97.46018	41.16833	89.31849	82.77558	86.34616	0.06907	73.86757	59.64476	29.83981
2018-05-09 13:07:00	8630330696303482121	0.00000	7.45312	12.67917	12.87340	11.87376	6.01334	13.24882	11.08770	0.05248	55.40684	53.41887	37.78935	59.55058	37.20772	45.57978	43.26219	90.42899	69.63634	61.21691	18.53577	95.64165
2018-05-09 13:08:00	359043379931766437	0.00000	11.67153	11.65141	13.03244	9.34290	11.65754	10.80595	8.21855	0.01900	36.25718	52.34498	35.12342	41.44056	79.65782	89.56120	19.60579	78.87104	6.41394	33.14968	52.98380	12.06032
2018-05-09 13:09:00	8630330696303481420	1.00000	7.53520	11.63799	12.97041	10.45613	6.00975	14.93001	11.41167	0.01864	56.34143	46.69738	69.65854	18.29204	25.94896	88.65849	49.12292	57.13795	61.67881	31.98033	38.84866	48.46191
2018-05-09 13:10:00	8630330696303481669	1.00000	13.46282	6.06665	9.47107	11.06146	13.43641	8.90888	12.75665	0.00047	76.24979	58.09233	41.89612	14.64819	15.94510	28.00020	26.27989	82.91272	64.93514	53.77142	21.58653	16.26866
2018-05-09 13:11:00	3590433799317661735	1.00000	11.84663	11.01014	9.65205	11.94173	5.99495	7.59817	8.11378	0.01005	37.51629	35.71483	51.11672	27.80703	22.75896	70.73269	52.04605	40.49220	84.16402	41.85481	50.15708	17.47688
2018-05-09 13:12:00	8630330696303481594	1.00000	9.17195	10.22658	11.13182	14.48257	12.96760	9.09621	13.14936	0.00479	44.52617	40.17539	34.63367	51.43695	31.45966	3.06162	90.74674	57.40077	87.78370	79.83700	42.84548	86.82187
2018-05-09 13:13:00	359043379931766700	1.00000	11.25289	10.46082	11.71573	13.38721	13.05454	12.47498	13.02434	0.00584	61.71258	44.88950	51.09229	6.94102	85.10711	81.02109	39.91280	82.39681	13.67446	54.73259	3.71368	6.54387
2018-05-09 13:14:00	8630330696303481958	1.00000	12.26860	10.64450	11.21753	11.68929	14.35289	10.16237	9.95643	0.00709	71.05687	48.66063	44.58823	3.95468	80.77897	92.13935	24.50095	35.16918	87.11812	31.86923	28.08343	80.13342
2018-05-09 13:15:00	359043379931766676	0.00000	12.43265	11.12635	12.18749	9.82044	11.98196	10.15344	7.40917	0.01135	66.94303	31.83966	29.49741	80.46417	90.06994	59.58793	97.19867	89.53419	31.43788	64.88845	65.49595	28.99650
2018-05-09 13:16:00	863033069630348941	0.00000	14.52840	14.21492	12.69625	7.71777	14.99910	12.99081	11.60827	0.24309	56.85864	60.02309	26.75519	78.71318	48.14886	14.26278	12.66519	63.79205	17.43715	48.26544	91.79459	9.38633
2018-05-09 13:17:00	359043379931766171	1.00000	13.41234	10.49256	8.13738	14.04706	7.95996	9.28890	8.07563	0.00605	48.09066	58.58427	46.26823	36.91858	79.38720	94.48007	97.25237	35.65885	53.69839	17.55239	58.58624	1.42780
2018-05-09 13:18:00	863033069630348149	0.00000	14.52766	12.02535	12.48087	9.85382	11.67392	13.12026	10.46285	0.02735	27.71649	45.17770	80.43056	68.18156	17.34931	71.97041	57.90950	89.83134	72.16558	1.12216	90.20835	19.32023
2018-05-09 13:19:00	8630330696303482394	0.00000	7.46620	14.26894	13.49400	9.91686	7.86985	11.82916	16.96561	0.25635	42.01080	64.03776	38.71555	75.10308	42.76913	2.15501	33.62196	10.53548	92.95235	79.94042	23.77391	51.72063
2018-05-09 13:20:00	8630330696303482444	0.00000	10.46536	11.91743	12.71793	13.91850	13.94667	12.48955	10.74926	0.02464	75.21725	33.66465	36.73518	38.24424	79.30541	37.67986	88.24694	61.74357	51.57123	9.44793	27.14504	10.62093
2018-05-09 13:21:00	8630330696303482097	1.00000	11.77785	13.58309	13.38739	10.86007	13.71396	4.93832	9.96786	0.12936	50.79176	40.84881	46.09121	6.71835	48.60268	56.33903	43.64274	34.82436	23.60646	89.90072	25.72126	59.95976
2018-05-09 13:22:00	8630330696303481230	1.00000	11.29662	11.81611	8.00156	13.87254	11.71196	9.47912	11.08968	0.02225	67.15311	31.19656	64.80869	98.84424	20.29263	58.68017	82.09247	69.73646	57.45649	84.22310	67.48501	26.09653
2018-05-09 13:23:00	863033069630348487	1.00000	13.68094	8.46780	7.44841	12.78999	11.07215	7.59920	9.88377	0.00091	33.40236	23.29948	39.77780	11.19428	18.86706	12.13219	0.64582	78.79632	99.00936	52.05812	62.49641	72.12681
2018-05-09 13:24:00	8630330696303481131	0.00000	6.90488	14.20551	13.09817	13.55568	11.65564	5.51229	4.96152	0.24062	58.67379	50.73243	44.25813	5.02234	44.13802	38.19169	7.58767	70.52589	18.52752	51.42345	75.59709	51.55046
2018-05-09 13:25:00	863033069630348735	0.00000	10.62741	10.56615	12.30912	6.93327	11.25782	10.83681	7.00424	0.00647	43.59873	60.68343	51.91739	67.30696	73.17380	0.22469	56.58007	33.10211	57.84691	45.46738	11.31541	39.21400
2018-05-09 13:26:00	359043379931766312	1.00000	14.96300	11.65505	13.78774	12.33053	16.15276	9.39758	9.40313	0.01916	52.37350	46.40456	50.00705	16.57969	64.59469	37.18101	67.60792	72.52574	9.23353	21.94945	58.24244	42.86282
2018-05-09 13:27:00	863033069630348438	0.00000	9.67261	13.53525	11.56583	12.39877	6.44565	12.22574	11.01636	0.12341	56.67251	55.78278	45.97777	68.19451	58.56390	28.95285	38.90289	9.88833	79.74868	16.20996	65.16357	0.60667
2018-05-09 13:28:00	3590433799317661529	1.00000	10.60866	13.00738	13.04833	12.22451	9.38745	12.48555	15.37981	0.07290	66.56767	46.67061	33.75263	43.15544	64.51656	38.84408	49.70363	86.62569	5.22528	6.23282	7.00081	69.68592
2018-05-09 13:29:00	359043379931766254	0.00000	5.50304	11.28434	12.30839	11.30305	11.16722	13.26094	13.77200	0.01318	53.28044	47.43614	37.24326	2.89396	94.01965	0.90055	21.55518	29.66958	93.52595	44.85919	76.08956	72.62016
2018-05-09 13:30:00	8630330696303481446	1.00000	10.70912	14.80046	14.44417	11.35325	12.57984	8.76202	9.66526	0.43625	60.44967	31.98151	31.34179	47.76192	91.74436	38.05526	79.13007	54.07209	52.24632	14.15085	18.63100	57.02380
